Team1 Name,Team1 Runs Scored,Team1 Wickets Fell,Team2 Name,Team2 Runs Scored,Team2 Wickets Fell,Match Venue (Stadium),Match Venue (City),Match Venue (Country),Toss Winner,Match Winner,Toss Winner Choice_bat,Toss Winner Choice_bowl,Toss Winner Choice_match called off
53,0.4391025641025641,0.2,77,0.43529411764705883,1.0,60,90,50,53,52,True,False,False
99,0.5192307692307693,0.5,82,0.2549019607843137,0.9,81,90,50,99,94,True,False,False
13,0.2532051282051282,1.0,92,0.30588235294117644,0.2,115,110,36,13,88,True,False,False
35,0.5608974358974359,0.9,13,0.6823529411764706,0.4,115,110,36,35,13,True,False,False
64,0.1346153846153846,1.0,89,0.16078431372549018,0.2,164,143,61,89,84,False,True,False
35,0.6891025641025641,0.4,13,0.6901960784313725,0.5,115,110,36,13,35,False,True,False
75,0.4198717948717949,0.5,5,0.5098039215686274,0.2,211,53,48,5,5,False,True,False
83,0.26282051282051283,0.5,66,0.3176470588235294,0.1,204,99,42,83,63,True,False,False
93,0.47435897435897434,0.9,57,0.5411764705882354,0.9,115,110,36,93,88,True,False,False
86,0.3717948717948718,0.9,2,0.4588235294117647,0.5,218,1,61,2,2,False,True,False
55,0.3076923076923077,0.9,79,0.3803921568627451,0.30000000000000004,211,53,48,55,76,True,False,False
13,0.47435897435897434,0.6000000000000001,57,0.584313725490196,0.4,115,110,36,13,55,True,False,False
101,0.16987179487179485,1.0,26,0.20392156862745098,0.4,42,54,61,26,26,False,True,False
5,0.391025641025641,0.8,50,0.49019607843137253,0.4,211,53,48,50,49,False,True,False
48,0.532051282051282,0.6000000000000001,37,0.40784313725490196,0.8,91,33,23,37,47,False,True,False
6,0.5416666666666666,0.4,89,0.6588235294117648,0.5,164,143,61,89,84,False,True,False
75,0.48717948717948717,0.6000000000000001,55,0.20392156862745098,1.0,211,53,48,55,72,False,True,False
57,0.5576923076923077,0.7000000000000001,92,0.6509803921568627,0.8,115,110,36,57,55,True,False,False
66,0.28205128205128205,1.0,83,0.2627450980392157,1.0,204,99,42,66,63,True,False,False
40,0.4775641025641026,0.7000000000000001,70,0.580392156862745,0.0,42,54,61,70,67,False,True,False
50,0.46153846153846156,0.8,79,0.5686274509803921,0.6000000000000001,211,53,48,79,76,False,True,False
57,0.4583333333333333,1.0,35,0.20784313725490194,0.2,115,110,36,35,99,False,True,False
0,0.6025641025641025,0.4,80,0.2196078431372549,1.0,164,143,61,0,0,True,False,False
66,0.4230769230769231,0.8,83,0.3686274509803921,0.9,204,99,42,66,63,True,False,False
101,0.4519230769230769,0.8,86,0.5490196078431373,0.2,42,54,61,86,82,False,True,False
65,0.4230769230769231,0.8,70,0.5137254901960784,0.5,164,143,61,70,67,False,True,False
55,0.27564102564102566,0.9,5,0.34901960784313724,0.30000000000000004,211,53,48,5,5,False,True,False
6,0.391025641025641,0.9,26,0.47843137254901963,0.2,218,1,61,6,26,True,False,False
79,0.41025641025641024,0.9,75,0.5098039215686274,0.5,211,53,48,75,72,False,True,False
80,0.34294871794871795,0.8,62,0.43529411764705883,0.6000000000000001,218,1,61,62,59,False,True,False
55,0.32371794871794873,1.0,50,0.403921568627451,0.5,211,53,48,50,49,False,True,False
5,0.5673076923076923,0.9,79,0.615686274509804,0.6000000000000001,211,53,48,79,5,False,True,False
89,0.48717948717948717,0.6000000000000001,2,0.5921568627450979,0.30000000000000004,42,54,61,2,2,False,True,False
101,0.44871794871794873,0.7000000000000001,6,0.5294117647058822,0.5,164,143,61,6,96,False,True,False
50,0.39743589743589747,0.9,75,0.4823529411764706,0.8,211,53,48,50,72,True,False,False
0,0.46474358974358976,0.6000000000000001,70,0.5647058823529412,0.5,42,54,61,0,67,True,False,False
89,0.44871794871794873,1.0,86,0.5568627450980392,0.6000000000000001,164,143,61,86,82,False,True,False
2,0.3942307692307692,1.0,26,0.47843137254901963,0.2,42,54,61,26,26,False,True,False
0,0.5064102564102564,0.5,62,0.3686274509803921,0.9,218,1,61,0,0,True,False,False
40,0.34615384615384615,0.7000000000000001,65,0.4196078431372549,0.2,42,54,61,65,62,False,True,False
26,0.5160256410256411,0.4,89,0.5215686274509803,1.0,164,143,61,89,26,False,True,False
11,0.4967948717948718,0.5,83,0.3176470588235294,1.0,60,90,50,11,11,True,False,False
6,0.26282051282051283,1.0,86,0.3215686274509804,0.4,218,1,61,86,82,False,True,False
94,0.7692307692307693,0.6000000000000001,60,0.5921568627450979,0.9,60,90,50,94,89,True,False,False
70,0.5993589743589743,0.2,62,0.5490196078431373,0.5,218,1,61,70,67,True,False,False
60,0.6634615384615384,0.5,15,0.13333333333333333,1.0,60,90,50,15,57,False,True,False
65,0.5448717948717948,0.5,80,0.5960784313725491,0.5,42,54,61,80,62,False,True,False
83,0.3108974358974359,0.8,93,0.39215686274509803,0.2,60,90,50,83,89,True,False,False
40,0.6666666666666666,0.2,0,0.5490196078431373,0.7000000000000001,218,1,61,0,40,False,True,False
6,0.22756410256410256,1.0,2,0.2901960784313726,0.2,42,54,61,2,2,False,True,False
89,0.5993589743589743,0.30000000000000004,100,0.6470588235294117,0.8,218,1,61,101,84,False,True,False
15,0.15705128205128205,1.0,11,0.19607843137254902,0.1,60,90,50,15,11,True,False,False
65,0.5160256410256411,0.4,62,0.4196078431372549,0.7000000000000001,164,143,61,62,62,False,True,False
60,0.3012820512820513,0.9,83,0.36470588235294116,0.5,60,90,50,60,80,True,False,False
80,0.266025641025641,1.0,41,0.3333333333333333,0.2,42,54,61,41,40,False,True,False
11,0.4807692307692308,0.5,60,0.3764705882352941,1.0,60,90,50,11,11,True,False,False
101,0.4967948717948718,0.7000000000000001,2,0.615686274509804,0.2,218,1,61,2,2,False,True,False
102,0.38461538461538464,0.8,62,0.47058823529411764,0.2,142,28,65,103,59,True,False,False
6,0.40064102564102566,0.8,70,0.48627450980392156,0.5,4,3,1,6,67,True,False,False
94,0.7628205128205128,0.5,15,0.22745098039215686,1.0,60,90,50,94,89,True,False,False
86,0.5993589743589743,0.2,26,0.6862745098039216,0.8,164,143,61,26,82,False,True,False
15,0.27884615384615385,0.9,83,0.3372549019607843,0.4,60,90,50,15,80,True,False,False
0,0.391025641025641,0.8,65,0.4745098039215686,0.2,218,1,61,0,62,True,False,False
94,0.4519230769230769,1.0,11,0.5333333333333334,0.7000000000000001,60,90,50,94,89,True,False,False
8,0.1987179487179487,0.9,97,0.25098039215686274,0.0,35,42,64,98,93,False,True,False
16,0.6025641025641025,0.5,4,0.25098039215686274,1.0,171,123,64,4,16,False,True,False
70,0.5993589743589743,0.4,80,0.44313725490196076,0.6000000000000001,164,143,61,70,67,True,False,False
71,0.266025641025641,0.8,97,0.3215686274509804,0.1,35,42,64,71,93,True,False,False
16,0.7435897435897436,0.30000000000000004,8,0.3333333333333333,0.6000000000000001,35,42,64,16,16,True,False,False
4,0.38141025641025644,1.0,1,0.4117647058823529,0.5,171,123,64,4,4,True,False,False
62,0.4166666666666667,0.8,41,0.5176470588235293,0.1,42,54,61,41,40,False,True,False
8,0.4519230769230769,0.8,71,0.49803921568627446,0.8,35,42,64,8,8,True,False,False
98,0.5448717948717948,1.0,9,0.5686274509803921,0.8,171,123,64,98,93,True,False,False
9,0.7596153846153846,0.6000000000000001,4,0.37254901960784315,0.8,35,42,64,4,9,False,True,False
1,0.5416666666666666,0.4,8,0.4235294117647059,1.0,171,123,64,1,1,True,False,False
26,0.5256410256410257,0.4,65,0.6392156862745098,0.5,218,1,61,65,62,False,True,False
16,0.44871794871794873,0.5,97,0.5411764705882354,0.8,35,42,64,16,99,True,False,False
1,0.4935897435897436,0.6000000000000001,71,0.4196078431372549,0.9,171,123,64,1,1,True,False,False
16,0.592948717948718,0.5,9,0.5372549019607844,0.7000000000000001,35,42,64,9,16,False,True,False
4,0.47435897435897434,0.8,8,0.5294117647058822,0.6000000000000001,171,123,64,4,4,True,False,False
70,0.5576923076923077,0.4,2,0.6784313725490196,0.5,42,54,61,2,2,False,True,False
9,0.5737179487179487,0.6000000000000001,71,0.3568627450980392,0.8,35,42,64,9,9,True,False,False
1,0.28205128205128205,0.7000000000000001,97,0.35294117647058826,0.2,171,123,64,1,93,True,False,False
4,0.28205128205128205,0.7000000000000001,97,0.3411764705882353,0.0,35,42,64,4,93,True,False,False
8,0.266025641025641,1.0,9,0.3333333333333333,0.30000000000000004,171,123,64,8,9,True,False,False
71,0.4391025641025641,0.8,4,0.42745098039215684,1.0,35,42,64,4,68,False,True,False
1,0.34294871794871795,1.0,16,0.43529411764705883,0.1,171,123,64,1,16,True,False,False
16,0.7788461538461539,0.1,71,0.12941176470588234,1.0,35,42,64,16,16,True,False,False
65,0.5448717948717948,0.4,2,0.6627450980392158,0.2,42,54,61,2,2,False,True,False
1,0.41025641025641024,0.5,9,0.5058823529411764,0.7000000000000001,35,42,64,1,9,True,False,False
66,0.358974358974359,0.9,93,0.44313725490196076,0.4,60,90,50,66,89,True,False,False
49,0.5096153846153846,0.5,98,0.611764705882353,0.7000000000000001,81,90,50,49,48,True,False,False
99,0.46474358974358976,0.9,66,0.1803921568627451,0.2,60,90,50,99,94,True,False,False
94,0.592948717948718,0.5,49,0.5254901960784313,1.0,81,90,50,94,89,True,False,False
65,0.5192307692307693,0.6000000000000001,41,0.6352941176470588,0.5,157,81,26,41,40,False,True,False
94,0.4423076923076923,0.8,98,0.5372549019607844,0.2,60,90,50,94,94,True,False,False
66,0.41025641025641024,0.6000000000000001,49,0.5176470588235293,0.2,81,90,50,66,48,True,False,False
94,0.31730769230769235,1.0,49,0.39215686274509803,0.30000000000000004,60,90,50,94,48,True,False,False
66,0.3525641025641026,0.9,98,0.4313725490196078,0.2,81,90,50,99,94,False,True,False
6,0.40064102564102566,0.7000000000000001,70,0.5019607843137255,0.6000000000000001,168,51,3,6,67,True,False,False
65,0.483974358974359,0.6000000000000001,41,0.5921568627450979,0.30000000000000004,82,138,26,41,40,False,True,False
94,0.21153846153846154,1.0,98,0.2745098039215686,0.4,60,90,50,99,94,False,True,False
49,0.532051282051282,0.6000000000000001,66,0.40784313725490196,1.0,81,90,50,66,48,False,True,False
6,0.33974358974358976,0.7000000000000001,70,0.4117647058823529,0.2,168,51,3,6,67,True,False,False
49,0.38782051282051283,0.30000000000000004,98,0.4470588235294118,0.4,60,90,50,49,94,True,False,False
94,0.4294871794871795,0.7000000000000001,66,0.24705882352941178,1.0,81,90,50,94,89,True,False,False
40,0.5833333333333334,0.7000000000000001,65,0.4196078431372549,1.0,43,96,26,41,40,True,False,False
6,0.391025641025641,0.7000000000000001,70,0.4823529411764706,0.5,168,51,3,6,67,True,False,False
70,0.6346153846153846,0.6000000000000001,100,0.5215686274509803,1.0,127,86,44,101,67,False,True,False
70,0.5448717948717948,0.8,100,0.6235294117647059,1.0,127,86,44,70,67,True,False,False
101,0.657051282051282,0.30000000000000004,70,0.8,0.30000000000000004,127,86,44,101,67,True,False,False
98,0.5961538461538461,0.6000000000000001,43,0.6196078431372549,0.6000000000000001,31,101,62,98,93,True,False,False
43,0.47435897435897434,1.0,97,0.5372549019607844,0.7000000000000001,31,101,62,98,42,False,True,False
26,0.32371794871794873,1.0,100,0.39215686274509803,0.1,87,23,64,101,96,False,True,False
26,0.5416666666666666,0.8,100,0.6509803921568627,0.8,87,23,64,101,26,False,True,False
101,0.7115384615384616,0.5,26,0.7843137254901962,0.9,87,23,64,26,96,False,True,False
26,0.6121794871794872,0.6000000000000001,100,0.607843137254902,0.5,87,23,64,101,26,False,True,False
101,0.5673076923076923,0.4,26,0.6196078431372549,1.0,87,23,64,101,96,True,False,False
2,0.47115384615384615,0.9,89,0.46274509803921565,0.8,186,151,1,89,2,False,True,False
68,0.42628205128205127,0.6000000000000001,63,0.5215686274509803,0.4,5,5,43,63,60,False,True,False
97,0.608974358974359,0.30000000000000004,63,0.6392156862745098,0.5,5,5,43,63,92,False,True,False
68,0.4326923076923077,1.0,43,0.5333333333333334,0.1,5,5,43,43,42,False,True,False
97,0.5641025641025641,0.5,43,0.6313725490196078,0.7000000000000001,5,5,43,43,92,False,True,False
2,0.5192307692307693,0.6000000000000001,89,0.6274509803921569,0.8,186,151,1,89,99,False,True,False
97,0.5192307692307693,0.8,68,0.6313725490196078,0.30000000000000004,5,5,43,68,65,False,True,False
43,0.40064102564102566,1.0,63,0.4196078431372549,0.9,5,5,43,63,42,False,True,False
89,0.38141025641025644,0.6000000000000001,2,0.47058823529411764,0.4,112,29,1,2,2,False,True,False
101,0.4967948717948718,0.7000000000000001,41,0.6196078431372549,0.4,43,96,26,41,40,False,True,False
16,0.6858974358974359,0.1,73,0.3686274509803921,0.5,6,5,43,73,16,False,True,False
63,0.3685897435897436,0.8,68,0.2901960784313726,1.0,5,5,43,68,60,False,True,False
89,0.4391025641025641,0.8,2,0.5450980392156863,0.4,118,111,1,2,2,False,True,False
33,0.33333333333333337,1.0,5,0.403921568627451,0.4,6,5,43,5,5,False,True,False
97,0.4967948717948718,0.5,43,0.5294117647058822,0.9,5,5,43,97,92,True,False,False
40,0.5897435897435898,0.5,100,0.6823529411764706,0.30000000000000004,43,96,26,101,40,False,True,False
63,0.6923076923076923,0.30000000000000004,73,0.30588235294117644,0.8,6,5,43,73,60,False,True,False
16,0.49038461538461536,0.6000000000000001,68,0.607843137254902,0.1,5,5,43,68,65,False,True,False
43,0.5,0.5,5,0.5215686274509803,0.5,6,5,43,43,42,True,False,False
97,0.6057692307692307,0.5,33,0.6392156862745098,0.9,5,5,43,97,92,True,False,False
2,0.48717948717948717,0.6000000000000001,89,0.5921568627450979,0.5,118,111,1,2,84,True,False,False
40,0.5833333333333334,0.5,100,0.6392156862745098,0.9,43,96,26,101,40,False,True,False
5,0.5448717948717948,0.5,96,0.6509803921568627,0.6000000000000001,6,5,43,5,5,True,False,False
33,0.33653846153846156,0.7000000000000001,43,0.4196078431372549,0.30000000000000004,5,5,43,43,42,False,True,False
16,0.24999999999999997,1.0,63,0.30196078431372547,0.2,5,5,43,16,60,True,False,False
73,0.10897435897435896,1.0,68,0.1411764705882353,0.1,6,5,43,73,65,True,False,False
5,0.6057692307692307,0.5,73,0.3764705882352941,0.9,6,5,43,5,5,True,False,False
33,0.4134615384615385,0.6000000000000001,16,0.5019607843137255,0.4,5,5,43,16,16,False,True,False
97,0.5544871794871795,0.7000000000000001,63,0.403921568627451,1.0,5,5,43,97,92,True,False,False
43,0.5224358974358975,0.7000000000000001,68,0.4117647058823529,1.0,6,5,43,68,42,False,True,False
5,0.4134615384615385,0.8,16,0.5019607843137255,0.30000000000000004,5,5,43,5,16,True,False,False
73,0.34294871794871795,0.8,33,0.43529411764705883,0.1,6,5,43,33,33,False,True,False
43,0.5032051282051282,1.0,96,0.611764705882353,0.30000000000000004,5,5,43,43,92,True,False,False
68,0.27243589743589747,0.9,63,0.3372549019607843,0.1,6,5,43,68,60,True,False,False
40,0.6314102564102564,0.2,89,0.5215686274509803,0.6000000000000001,21,107,26,89,40,False,True,False
89,0.5801282051282052,0.5,41,0.7137254901960783,0.30000000000000004,73,52,26,41,40,False,True,False
89,0.46153846153846156,0.5,41,0.5647058823529412,0.4,73,52,26,89,40,True,False,False
6,0.49038461538461536,0.8,0,0.35294117647058826,1.0,168,51,3,6,6,True,False,False
6,0.36217948717948717,0.9,0,0.4588235294117647,0.2,168,51,3,6,0,True,False,False
63,0.5801282051282052,0.9,69,0.6431372549019607,1.0,197,95,39,69,60,False,True,False
54,0.5705128205128205,0.30000000000000004,69,0.6588235294117648,1.0,197,95,39,54,53,True,False,False
54,0.358974358974359,0.8,63,0.44313725490196076,0.4,197,95,39,54,60,True,False,False
63,0.6442307692307693,0.7000000000000001,69,0.6352941176470588,1.0,197,95,39,69,60,False,True,False
54,0.6217948717948718,0.6000000000000001,69,0.7647058823529411,0.2,197,95,39,69,66,False,True,False
63,0.7083333333333334,0.5,54,0.5254901960784313,1.0,197,95,39,54,60,False,True,False
63,0.532051282051282,0.6000000000000001,69,0.4470588235294118,1.0,197,95,39,69,60,False,True,False
70,0.5128205128205128,0.8,2,0.6235294117647059,0.7000000000000001,58,100,44,2,2,False,True,False
99,0.40064102564102566,0.5,62,0.48627450980392156,0.2,200,165,38,62,59,False,True,False
62,0.5608974358974359,0.4,98,0.6823529411764706,0.30000000000000004,200,165,38,99,94,False,True,False
62,0.5865384615384616,0.7000000000000001,98,0.5058823529411764,1.0,200,165,38,99,59,False,True,False
4,0.266025641025641,0.6000000000000001,17,0.32941176470588235,0.2,84,64,9,17,17,False,True,False
17,0.46794871794871795,0.6000000000000001,4,0.5058823529411764,0.9,84,64,9,4,17,False,True,False
4,0.3557692307692308,0.4,17,0.45098039215686275,0.30000000000000004,173,64,9,17,17,False,True,False
17,0.5256410256410257,0.4,4,0.3803921568627451,1.0,173,64,9,17,17,True,False,False
17,0.5705128205128205,0.6000000000000001,4,0.5254901960784313,0.7000000000000001,173,64,9,4,17,False,True,False
67,0.4326923076923077,0.7000000000000001,37,0.3764705882352941,0.7000000000000001,40,7,56,67,64,True,False,False
88,0.40705128205128205,0.5,67,0.2901960784313726,0.9,40,7,56,88,83,True,False,False
67,0.3782051282051282,0.7000000000000001,37,0.47843137254901963,0.2,40,7,56,67,37,True,False,False
37,0.24358974358974358,1.0,88,0.2980392156862745,0.2,40,7,56,37,83,True,False,False
88,0.33653846153846156,1.0,37,0.4196078431372549,0.2,40,7,56,88,37,True,False,False
88,0.3942307692307692,0.8,67,0.3137254901960784,1.0,40,7,56,88,83,True,False,False
25,0.4326923076923077,0.8,30,0.5411764705882354,0.7000000000000001,185,26,14,30,30,False,True,False
25,0.5384615384615384,0.5,30,0.11372549019607842,1.0,185,26,14,30,25,False,True,False
25,0.5128205128205128,0.4,30,0.4117647058823529,0.8,185,26,14,25,25,True,False,False
35,0.4166666666666667,0.6000000000000001,57,0.5137254901960784,0.5,115,110,36,57,55,False,True,False
57,0.6538461538461539,0.7000000000000001,39,0.615686274509804,0.6000000000000001,115,110,36,39,55,False,True,False
35,0.4326923076923077,0.8,39,0.5254901960784313,0.6000000000000001,115,110,36,39,39,False,True,False
76,0.5224358974358975,0.4,57,0.6352941176470588,0.5,115,110,36,57,55,False,True,False
24,0.5833333333333334,0.5,35,0.5490196078431373,0.8,115,110,36,24,24,True,False,False
39,0.5,0.8,13,0.584313725490196,0.9,115,110,36,13,39,False,True,False
57,0.5192307692307693,0.8,24,0.6196078431372549,0.9,115,110,36,24,55,False,True,False
24,0.8205128205128205,0.2,13,0.6509803921568627,0.7000000000000001,115,110,36,24,24,True,False,False
76,0.5,0.7000000000000001,39,0.6196078431372549,0.4,115,110,36,76,39,True,False,False
35,0.6762820512820513,0.0,13,0.7372549019607844,0.6000000000000001,115,110,36,35,35,True,False,False
76,0.6121794871794872,0.4,24,0.6392156862745098,0.9,115,110,36,76,73,True,False,False
13,0.4134615384615385,0.7000000000000001,76,0.5019607843137255,0.2,115,110,36,13,73,True,False,False
39,0.5352564102564102,0.7000000000000001,24,0.6705882352941177,0.30000000000000004,115,110,36,39,24,True,False,False
35,0.44551282051282054,1.0,76,0.5411764705882354,0.2,115,110,36,35,73,True,False,False
13,0.6474358974358975,0.4,57,0.7882352941176471,0.4,115,110,36,13,55,True,False,False
35,0.5384615384615384,0.6000000000000001,13,0.6549019607843136,0.5,115,110,36,35,13,True,False,False
24,0.7019230769230769,0.5,39,0.5764705882352941,0.6000000000000001,115,110,36,39,24,False,True,False
76,0.5416666666666666,0.6000000000000001,57,0.6196078431372549,0.7000000000000001,115,110,36,76,73,True,False,False
102,0.483974358974359,0.4,62,0.5568627450980392,0.5,142,28,65,103,98,True,False,False
62,0.40384615384615385,0.8,102,0.49019607843137253,0.2,142,28,65,62,98,True,False,False
48,0.5865384615384616,0.7000000000000001,37,0.5647058823529412,0.4,91,33,23,48,47,True,False,False
102,0.4967948717948718,0.8,62,0.615686274509804,0.4,142,28,65,62,59,False,True,False
62,0.40064102564102566,0.8,102,0.3568627450980392,1.0,142,28,65,103,59,False,True,False
3,0.6378205128205128,0.5,39,0.3607843137254902,1.0,161,106,2,3,3,True,False,False
39,0.27884615384615385,1.0,3,0.4805812132015341,0.6035812672176308,161,106,2,3,99,False,True,False
3,0.6217948717948718,0.6000000000000001,39,0.7568627450980392,0.6000000000000001,161,106,2,3,39,True,False,False
89,0.40384615384615385,1.0,2,0.5098039215686274,0.0,143,41,57,2,2,False,True,False
89,0.391025641025641,0.9,2,0.47843137254901963,0.7000000000000001,143,41,57,2,2,False,True,False
33,0.42628205128205127,0.7000000000000001,3,0.30196078431372547,1.0,16,97,19,3,33,False,True,False
40,0.6698717948717948,0.4,86,0.8156862745098039,0.30000000000000004,12,49,26,86,82,False,True,False
92,0.2916666666666667,1.0,33,0.3568627450980392,0.6000000000000001,16,97,19,33,33,False,True,False
3,0.44551282051282054,0.9,33,0.38823529411764707,1.0,16,97,19,3,3,True,False,False
3,0.391025641025641,0.9,91,0.4588235294117647,1.0,16,97,19,92,3,False,True,False
7,0.7403846153846154,0.6000000000000001,57,0.46274509803921565,0.8,117,65,4,57,7,False,True,False
52,0.4198717948717949,0.7000000000000001,92,0.43529411764705883,0.7000000000000001,136,162,33,52,51,True,False,False
3,0.4198717948717949,0.7000000000000001,91,0.5019607843137255,0.6000000000000001,16,97,19,92,3,False,True,False
102,0.5032051282051282,0.8,0,0.611764705882353,0.4,70,75,65,103,0,True,False,False
7,0.6217948717948718,0.5,57,0.4235294117647059,1.0,117,65,4,7,7,True,False,False
93,0.5,0.9,52,0.2980392156862745,1.0,136,162,33,52,88,False,True,False
2,0.5576923076923077,0.5,89,0.6784313725490196,0.6000000000000001,134,84,57,2,84,True,False,False
33,0.4775641025641026,0.8,91,0.46274509803921565,0.8,16,97,19,33,33,True,False,False
7,0.5128205128205128,1.0,57,0.1411764705882353,1.0,150,163,4,7,7,True,False,False
3,0.38461538461538464,0.7000000000000001,33,0.4745098039215686,0.7000000000000001,16,97,19,3,33,True,False,False
0,0.5384615384615384,0.5,102,0.5686274509803921,0.7000000000000001,70,75,65,0,0,True,False,False
40,0.46794871794871795,0.6000000000000001,86,0.5686274509803921,0.6000000000000001,13,45,26,86,82,False,True,False
0,0.3942307692307692,0.8,102,0.3372549019607843,0.9,70,75,65,0,0,True,False,False
40,0.5673076923076923,0.5,86,0.49803921568627446,1.0,41,161,26,86,40,False,True,False
40,0.5352564102564102,0.6000000000000001,86,0.3254901960784314,0.9,156,137,26,86,40,False,True,False
30,0.4391025641025641,0.6000000000000001,27,0.4392156862745098,0.4,88,88,18,27,30,False,True,False
30,0.5769230769230769,0.7000000000000001,27,0.6549019607843136,0.6000000000000001,88,88,18,30,30,True,False,False
40,0.08333333333333333,0.2,86,0.4805812132015341,0.6035812672176308,104,17,26,86,99,False,True,False
81,0.7147435897435898,0.6000000000000001,13,0.8823529411764706,0.4,126,145,6,13,13,False,True,False
81,0.6153846153846154,0.8,13,0.7647058823529411,0.5,126,145,6,81,13,True,False,False
81,0.5865384615384616,0.4,13,0.46274509803921565,0.1,126,145,6,81,13,True,False,False
81,0.7692307692307693,0.4,13,0.9490196078431372,0.4,126,145,6,13,13,False,True,False
43,0.33974358974358976,0.4,41,0.4196078431372549,0.30000000000000004,192,55,28,41,40,False,True,False
35,0.4391025641025641,0.5,7,0.5411764705882354,0.30000000000000004,117,65,4,7,7,False,True,False
57,0.46794871794871795,0.8,88,0.5725490196078431,0.4,150,163,4,88,83,False,True,False
54,0.4326923076923077,0.7000000000000001,84,0.5254901960784313,0.6000000000000001,79,144,54,84,81,False,True,False
25,0.6025641025641025,0.4,39,0.3843137254901961,1.0,117,65,4,25,25,True,False,False
74,0.49038461538461536,0.8,45,0.40784313725490196,0.6000000000000001,150,163,4,45,71,False,True,False
40,0.7147435897435898,0.7000000000000001,43,0.8509803921568628,0.5,192,55,28,41,40,True,False,False
25,0.8141025641025641,0.5,35,0.47058823529411764,0.8,150,163,4,25,25,True,False,False
74,0.48717948717948717,0.8,57,0.5450980392156863,0.8,117,65,4,74,71,True,False,False
54,0.5608974358974359,0.5,84,0.588235294117647,0.6000000000000001,79,144,54,54,53,True,False,False
39,0.3782051282051282,0.9,7,0.4666666666666667,0.8,150,163,4,39,7,True,False,False
45,0.358974358974359,0.9,88,0.43529411764705883,0.30000000000000004,117,65,4,45,83,True,False,False
84,0.38461538461538464,0.7000000000000001,54,0.4745098039215686,0.5,79,144,54,84,53,True,False,False
39,0.4230769230769231,0.8,35,0.5137254901960784,0.6000000000000001,150,163,4,35,35,False,True,False
74,0.24038461538461536,1.0,88,0.2901960784313726,0.2,117,65,4,74,83,True,False,False
7,0.5096153846153846,0.9,25,0.5686274509803921,0.9,150,163,4,25,7,False,True,False
57,0.4294871794871795,1.0,45,0.4549019607843137,0.7000000000000001,117,65,4,45,55,False,True,False
54,0.6762820512820513,0.4,10,0.21176470588235294,0.8,198,12,35,10,53,False,True,False
7,0.3557692307692308,1.0,74,0.4313725490196078,0.2,150,163,4,7,71,True,False,False
84,0.532051282051282,0.5,69,0.5725490196078431,0.9,79,144,54,84,81,True,False,False
25,0.48717948717948717,0.7000000000000001,88,0.42745098039215684,1.0,150,163,4,88,25,False,True,False
6,0.3301282051282051,0.8,100,0.4805812132015341,0.6035812672176308,216,140,64,101,99,False,True,False
95,0.2532051282051282,1.0,55,0.30588235294117644,0.30000000000000004,198,12,35,95,54,True,False,False
54,0.3525641025641026,0.9,10,0.27058823529411763,1.0,198,12,35,54,53,True,False,False
45,0.5256410256410257,0.6000000000000001,39,0.588235294117647,0.9,150,163,4,39,44,False,True,False
84,0.6442307692307693,0.7000000000000001,69,0.7921568627450981,0.7000000000000001,79,144,54,84,66,True,False,False
35,0.6025641025641025,0.8,57,0.7529411764705882,0.30000000000000004,150,163,4,35,55,True,False,False
101,0.6121794871794872,0.5,6,0.603921568627451,0.6000000000000001,216,140,64,101,96,True,False,False
95,0.08974358974358973,1.0,54,0.11764705882352941,0.1,198,12,35,95,53,True,False,False
10,0.34615384615384615,0.9,55,0.39215686274509803,0.8,198,12,35,55,10,False,True,False
88,0.4583333333333333,0.9,7,0.5686274509803921,0.5,150,163,4,88,7,True,False,False
74,0.34615384615384615,0.9,25,0.4196078431372549,0.1,150,163,4,74,25,True,False,False
95,0.15064102564102563,0.8,10,0.1803921568627451,0.4,198,12,35,10,10,False,True,False
55,0.17628205128205127,0.8,54,0.21568627450980393,0.2,198,12,35,54,53,False,True,False
10,0.34615384615384615,0.7000000000000001,55,0.40784313725490196,1.0,198,12,35,55,10,False,True,False
95,0.22756410256410256,1.0,54,0.2745098039215686,0.1,198,12,35,54,53,False,True,False
40,0.6282051282051282,0.8,26,0.5647058823529412,1.0,191,146,15,41,40,True,False,False
6,0.5160256410256411,0.5,100,0.6470588235294117,0.5,138,133,64,6,96,True,False,False
55,0.3044871794871795,1.0,94,0.20392156862745098,1.0,198,12,35,95,54,False,True,False
52,0.375,0.5,3,0.4666666666666667,0.5,159,132,13,3,3,False,True,False
52,0.3525641025641026,0.7000000000000001,24,0.43529411764705883,0.5,159,132,13,52,24,True,False,False
13,0.4807692307692308,0.9,81,0.5921568627450979,0.30000000000000004,100,16,53,81,78,False,True,False
54,0.7307692307692307,0.4,55,0.5176470588235293,0.6000000000000001,198,12,35,55,53,False,True,False
10,0.42628205128205127,0.6000000000000001,94,0.403921568627451,0.7000000000000001,198,12,35,10,10,True,False,False
24,0.5769230769230769,0.6000000000000001,3,0.7019607843137254,0.6000000000000001,159,132,13,3,3,False,True,False
13,0.48717948717948717,0.9,81,0.6000000000000001,0.2,100,16,53,81,78,False,True,False
3,0.36217948717948717,0.30000000000000004,52,0.3137254901960784,0.4,159,132,13,52,3,False,True,False
13,0.6538461538461539,0.5,81,0.4196078431372549,1.0,100,16,53,81,13,False,True,False
